dataset,domain,n_samples,n_features,n_classes,accuracy,tdi_vr_h0,tdi_vr_h1,tdi_alpha_h0,tdi_alpha_h1,tdi_random_label,signal_ratio,input_entropy_h0,input_entropy_h1,input_knn_purity,final_knn_purity,purity_gain
badges2,openml_catalog,294,7,2,0.6486486486486487,117.05562577689551,26.17984296955415,117.05562577689551,26.17984296955415,118.33208673197569,1.01090473820979,4.373294437615539,3.772026238059036,0.5884353741496599,0.5884353741496599,0.0
FOREX_eurdkk_day_High,openml_catalog,1836,10,2,0.6492374727668845,388.2950567890421,30.27286832213146,311.53863227782915,21.778753970206836,299.7103984636953,0.7718625133734983,5.81095743037784,3.7939486088969443,0.52,0.5619999999999999,0.041999999999999926
FOREX_eurchf_hour_Close,openml_catalog,2000,10,2,0.504,184.14930698246616,22.230018053037682,155.76344644952735,17.905292490953705,164.42259614985576,0.8928765404776208,5.583705512823572,3.72561237289643,0.48300000000000004,0.485,0.0019999999999999463
pwLinear,openml_catalog,200,10,2,0.88,497.43890857696533,157.25492440030257,497.43890857696533,157.25492440030257,409.93594241142273,0.8240930400561863,5.280516144196467,5.142253946204546,0.74,0.7959999999999999,0.05599999999999994
FOREX_eursgd_day_High,openml_catalog,1832,10,2,0.7117903930131004,384.9448561331611,41.761481398509936,298.665270677543,28.896963461768816,213.15439383717734,0.5537270869868239,5.848713646724175,3.9687856479323567,0.49349999999999994,0.5435,0.050000000000000044
mfeat_morphological,openml_catalog,1200,6,2,1.0,146.82110589876206,11.719064758037831,117.6125937415243,8.646469127531265,176.86336278144952,1.2046181078584342,5.560245334930697,4.195640786524793,0.995,0.996,0.0010000000000000009
Advanced_IoT_Dataset,openml_catalog,6000,12,6,1.0,65.83364434895165,3.491674758001075,63.36974512744405,3.136793433914156,63.12150622904336,0.958803159892948,4.159682271819671,2.2230192765509726,1.0,1.0,0.0
vehicleNorm,openml_catalog,2000,100,2,0.778,1614.8141120843131,35.11760279445633,1252.9888540468296,27.698484432363706,1609.5136023261573,0.9967175728038974,5.738638794640936,4.0755070569634615,0.6175,0.715,0.09749999999999992
Multiclass_Classification_for_Co,openml_catalog,5000,7,10,0.7136,674.9272651896939,108.57765757534236,544.4400369223963,85.68920129666785,538.8338628470823,0.7983584167334513,5.921955468529746,5.392949518771728,0.457,0.483,0.025999999999999968
heloc,openml_catalog,2000,23,2,0.688,205.10470801591867,41.6874899415739,158.57361423969263,32.890225984616954,245.61445267035802,1.1975076293777482,5.885571595524553,5.3510580211219425,0.6275000000000001,0.6295,0.0019999999999998908
FOREX_eurpln_day_High,openml_catalog,1832,10,2,0.7336244541484717,371.91844873666474,34.29704921592275,304.2586857289417,27.99181788442933,335.12188814404624,0.9010628251499507,5.8217578120305085,4.128911486615074,0.522,0.575,0.052999999999999936
Satellite_seed_1_nrows_2000_ncla,openml_catalog,1029,36,2,1.0,266.1550164322539,30.60210659672747,197.00460892180007,18.239666892771936,241.13032937012235,0.9059770227231422,5.903382142262354,4.490813546410194,0.9794999999999999,0.98,0.000500000000000056
gas_drift,openml_catalog,6000,128,6,0.9826666666666667,686.5406091517727,29.957386478720593,528.2169344403367,26.766331041553357,591.4975700797855,0.8615623929523794,5.580553712372623,4.067386851939089,0.8275,0.9594999999999999,0.1319999999999999
credit_g_seed_0_nrows_2000_nclas,openml_catalog,1000,7,2,0.688,358.5506145917585,77.91305266179701,283.75729474896684,64.85090943637847,379.82738159243,1.059341041779825,5.823402472794014,5.412423217043505,0.62,0.6285,0.008499999999999952
fri_c3_250_10,openml_catalog,250,10,2,0.7619047619047619,431.75408989191055,121.8407185837292,431.75408989191055,121.8407185837292,410.8370306491852,0.9515533037614955,5.50358881487799,5.232210182727275,0.6472,0.6688000000000001,0.021600000000000064
FOREX_audjpy_day_High,openml_catalog,1832,10,2,0.7248908296943232,328.9246779625545,30.268383169492495,272.49408279851184,21.29455626967432,234.64715103155055,0.7133765471323599,5.7833519458353475,3.947702646747643,0.521,0.564,0.04299999999999993
FOREX_cadjpy_hour_Close,openml_catalog,2000,10,2,0.49,151.30379119885484,19.99882362372837,132.41869387799107,15.177370969413417,142.7820790610237,0.9436781321187698,5.747086521277195,3.963037665623348,0.48400000000000004,0.4815,-0.0025000000000000577
wdbc,openml_catalog,569,30,2,0.9790209790209791,521.1480545065907,64.00420697136772,410.4463126580737,48.37176405556913,90.39572767105464,0.17345498441251775,5.892280885401527,5.31298269394193,0.9345,0.9595,0.025000000000000022
Pulsar_Dataset_HTRU2,openml_catalog,2000,8,2,0.944,215.96605873730633,28.029500354311267,171.70623951684246,26.85955685418341,300.50990773270536,1.3914682218571912,5.846734398010984,4.64451521978511,0.8595,0.8665,0.007000000000000006
kc2,openml_catalog,522,21,2,0.8091603053435115,196.01118430819383,16.83780780411245,164.20156222492508,13.198754464128385,324.1536185310596,1.6537506248693639,4.7982887700470105,4.130692516956459,0.7929999999999999,0.7829999999999999,-0.010000000000000009
FICO_HELOC_cleaned,openml_catalog,2000,21,2,0.644,128.24447095394135,50.56893519545133,85.59842264652252,32.21802510164229,128.0295033454895,0.9983237670454499,5.951723514653681,5.584926700086845,0.6729999999999998,0.664,-0.008999999999999786
Bank_Customer_Churn,openml_catalog,2000,6,2,0.726,423.1123949219397,96.0588969406748,353.41666477152427,86.23973278223859,428.624821798894,1.013028280294108,5.922120798487873,5.420428323008,0.6685000000000001,0.6729999999999999,0.0044999999999998375
coil2000_insurance_policies,openml_catalog,1586,80,2,0.6498740554156172,1127.9313611672742,93.699844661892,884.5831853682309,75.84689657549555,1072.477317183915,0.950835621836092,5.828633501449582,4.882074105617887,0.596,0.598,0.0020000000000000018
Mammographic_Mass_Data_Set,openml_catalog,961,2,2,0.7136929460580913,66.17456289956856,3.0409584246274903,62.194809590019894,1.572765793879085,59.59567037349059,0.9005827581201771,4.173018506392515,2.602767790542703,0.6175,0.6164999999999999,-0.001000000000000112
FOREX_euraud_day_High,openml_catalog,1834,10,2,0.738562091503268,286.63947825918467,28.27968427618828,223.00410585300537,19.044842781978126,209.8136040721949,0.7319773443156967,5.794477527396635,3.9161000948054694,0.49450000000000005,0.593,0.09849999999999992
biomed,openml_catalog,209,7,2,0.9245283018867925,299.7836195381211,22.90339454871676,299.7836195381211,22.90339454871676,221.64311925650827,0.739343662599029,5.145939922733085,4.1215264758132335,0.8832535885167464,0.8784688995215312,-0.004784688995215225
mfeat_factors_seed_3_nrows_2000_,openml_catalog,2000,100,10,0.976,1693.411370356989,131.6193657435984,1330.897573401453,102.71341081588376,1544.1388915464688,0.911851023665294,5.962970283878934,5.154855110394095,0.8619999999999999,0.956,0.09400000000000008
analcatdata_gsssexsurvey,openml_catalog,159,4,2,0.7,198.34702005799429,23.07276632310335,198.34702005799429,23.07276632310335,170.72184018025223,0.8607229900924915,4.905929826821913,3.8076443756090073,0.6616352201257861,0.660377358490566,-0.0012578616352201255
optdigits,openml_catalog,1572,64,2,0.9949109414758269,1389.2699640332514,118.73373854112542,1004.2341262901142,79.10446693749122,746.086730165369,0.5370350971954878,5.884751094142219,5.330803038401818,0.9440000000000001,0.9904999999999999,0.046499999999999875
kc1_seed_1_nrows_2000_nclasses_1,openml_catalog,1309,21,2,0.823170731707317,197.79316558628628,19.14945203125199,161.24330814288334,15.270851699149592,182.3322190547218,0.9218327565275772,5.025098690555978,4.087522243693619,0.7434999999999999,0.7410000000000001,-0.0024999999999998357
students_dropout_and_academic_su,openml_catalog,2794,19,3,0.6337625178826896,273.19644604933546,45.59511199928467,221.2027097740172,37.22894022457976,269.28573580718864,0.985685354627781,5.892357831762844,5.13491210868704,0.5435,0.568,0.024499999999999966
cnae_9_seed_4_nrows_2000_nclasse,openml_catalog,1080,100,9,0.37407407407407406,703.2669357683768,12.306692387836524,767.5869449847689,11.172748539520882,644.6040718769158,0.9165852098145819,4.073608930353619,2.4599701571052086,0.266,0.28300000000000003,0.017000000000000015
sf_police_incidents_seed_1_nrows,openml_catalog,1243,3,2,0.8038585209003215,267.86124268886607,48.36641402666382,207.09240678002462,35.062291960192354,268.2697529744016,1.00152508172304,5.814667322007283,4.5719006577395795,0.68,0.6815000000000001,0.0015000000000000568
volcanoes_a1,openml_catalog,1300,3,5,0.8061538461538461,268.18422561846535,55.18501060862599,226.4253333331221,43.41144904156969,253.47707528128308,0.9451602706935287,5.831116952043519,4.649414814861332,0.7904999999999999,0.797,0.006500000000000172
thyroid_allrep,openml_catalog,2168,6,5,0.5719557195571956,407.00299684657233,55.43209025663825,331.22124170789755,45.03592082336105,338.29638973752094,0.8311889405203774,5.643666746030543,4.965088887009953,0.43799999999999994,0.4445,0.006500000000000061
first_order_theorem_proving_seed,openml_catalog,2000,51,6,0.514,472.57742239446037,29.515577395353507,385.1106094662997,26.10048653262742,367.30090608847365,0.7772290606424435,5.410805070872815,3.769831245973038,0.359,0.35450000000000004,-0.0044999999999999485
Accidents_Prediction_Balanced_v3,openml_catalog,500,2,2,0.872,87.76597049463352,16.342662923776423,81.95629904170221,15.779797734301248,88.24922376402274,1.0055061576447648,5.504779715900284,4.38155036989815,0.7709999999999999,0.7705,-0.0004999999999999449
FOREX_audnzd_day_Close,openml_catalog,1832,10,2,0.4847161572052402,220.21765157826303,22.29481405740679,179.93412012416258,21.028274138005067,225.8060156664559,1.0253765492826845,5.811057205474333,4.121431939512102,0.4975,0.48700000000000004,-0.010499999999999954
heart_statlog_uci,openml_catalog,270,13,2,0.8088235294117647,586.0785586289717,101.54831402588856,586.0785586289717,101.54831402588856,429.87517566375107,0.7334770558222926,5.539662368994438,5.182223885642616,0.7666666666666667,0.7822222222222223,0.015555555555555545
fri_c3_1000_25,openml_catalog,1000,25,2,0.64,634.6448539495468,292.9406922266058,473.432240486145,205.50951702031932,539.5593606233597,0.8501752708866268,5.985362449635224,6.471319861241708,0.586,0.6405,0.05449999999999999
wilt_seed_2_nrows_2000_nclasses_,openml_catalog,1108,5,2,0.9963898916967509,377.87391867971957,47.88632944746903,281.9763531700981,37.185693862869044,373.7218043163042,0.9890119054050549,5.681735583960386,4.947508762460119,0.8995000000000001,0.9365000000000001,0.03700000000000003
compas_two_years,openml_catalog,2000,3,2,0.628,151.28704235456217,16.39890306774973,174.9923217839912,14.454392471963732,134.7267659804046,0.8905373777131139,4.863044360229946,3.9345252261902997,0.5835,0.5855,0.0020000000000000018
fri_c1_500_10,openml_catalog,500,10,2,0.776,774.1162378191948,250.64110472585827,586.7714315894798,187.627781011134,589.4531628247174,0.76145304028927,5.978391921482561,5.926145371315837,0.643,0.706,0.06299999999999994
bank_marketing_seed_3_nrows_2000,openml_catalog,2000,7,2,0.746,428.3738417035693,57.12484445499254,310.5136904215175,35.42161282792648,360.6778036659489,0.8419697202602173,5.722328816940616,4.982288048124287,0.6694999999999999,0.677,0.007500000000000173
Sick_numeric,openml_catalog,1231,29,2,0.9318181818181818,197.59168320832362,62.11967771118007,151.09913422094036,51.215415053435756,157.73363324976103,0.7982807306897644,5.6099516533888725,5.1588590880597565,0.8265,0.866,0.03949999999999998
1StudentPerfromance,openml_catalog,1000,3,2,0.888,309.3564112679136,36.807943339325874,265.3868315183444,36.75380487757333,320.53942243257103,1.0361492788166997,5.833459643859143,4.634344814726218,0.835,0.8545,0.019500000000000073
autoUniv_au6_1000,openml_catalog,1000,37,8,0.208,990.0954937934875,277.4412273007747,764.6596024036407,210.67073704580076,985.1853740215302,0.9950407614187349,5.98668420894877,6.466743372828208,0.1565,0.1775,0.02099999999999999
Credit_Risk_Classification_Datas,openml_catalog,1125,6,2,0.7836879432624113,277.61107159602074,41.57445555450232,239.99793047233157,28.4523065670762,310.79025249174424,1.1195167782933593,5.699254686646244,4.765641061663784,0.7005,0.701,0.0004999999999999449
guillermo_seed_4_nrows_2000_ncla,openml_catalog,1800,100,2,0.5822222222222222,2051.0023132044234,97.00960377889425,1573.1853465647225,50.210832002507544,2028.1595759759334,0.9888626467744928,5.937152504104747,4.78106315545126,0.53,0.5625,0.03249999999999997
credit_g_seed_1_nrows_2000_nclas,openml_catalog,1000,7,2,0.688,358.5506145917585,77.91305266179701,283.75729474896684,64.85090943637847,379.82738159243,1.059341041779825,5.823402472794014,5.412423217043505,0.62,0.6285,0.008499999999999952
qsar_biodeg_seed_3_nrows_2000_nc,openml_catalog,1055,41,2,0.8825757575757576,312.9328012805606,42.97708079631087,289.87552459948375,33.30774109614624,297.0600944593555,0.94927758689325,5.808823074116271,4.882036260958662,0.787,0.809,0.02200000000000002
thyroid_new,openml_catalog,215,5,3,0.9629629629629629,220.25882624428147,20.83344593660754,220.25882624428147,20.83344593660754,214.059233724136,0.9718531482898682,5.109211591573361,3.9260986053807803,0.9293023255813954,0.9209302325581395,-0.008372093023255811
cleve,openml_catalog,303,5,2,0.8157894736842105,423.42089670513315,70.93761712565956,420.25540668314335,68.68238959166096,374.4213761767803,0.8842770375537802,5.624311080512829,4.825910906254524,0.634983498349835,0.6316831683168316,-0.0033003300330034513
page_blocks,openml_catalog,1560,10,2,0.9564102564102565,166.4640956912045,20.073713862227116,191.75805954258578,14.020858024340768,162.91080434753465,0.9786543078318743,5.2502512403842285,4.108292433579585,0.894,0.9025,0.008499999999999952
